Keyword,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Branded,Local,Navigational,Informational,Commercial,Transactional
implant dentist reviews,"Local teaser, People also ask, Discussions and forums, Thumbnail",20,1,1.21,0,0,54,https://cosmeticimplantdentistrykc.com/patients/patient-reviews/,,2025-02-19 21:05:33,false,false,false,true,true,false
tooth gem implants,"People also ask, Thumbnail, Discussions and forums",10,0,,0,0,51,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/twinkles/,,2025-02-09 12:25:02,false,false,false,true,true,false
wyandotte county fairgrounds events,"Sitelinks, Knowledge panel, Thumbnail, People also ask",10,0,,0,0,52,https://cosmeticimplantdentistrykc.com/wyandotte-county-fair/,,2025-02-21 21:57:13,false,true,true,true,false,false
torus in mouth,"Featured snippet, People also ask",200,1,0.08,0,0,62,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-25 11:45:42,false,false,false,true,false,false
jackson dentists,"Local teaser, Thumbnail, Video preview",40,39,0.00,0,0,58,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-06 20:25:25,false,true,false,false,true,true
teeth whitening dentists near me,"Local teaser, People also ask",600,4,1.98,0,0,70,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/teeth-whitening/,,2025-02-12 05:19:18,false,true,false,false,true,true
teeth tori,"AI overview, People also ask",50,5,,0,0,59,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-09 08:32:26,false,false,false,true,false,false
oral surgeon for wisdom teeth,"Local pack, People also ask, Discussions and forums, Thumbnail",80,31,2.66,0,0,61,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-20 14:53:05,false,false,false,true,true,true
dental implants $599,"People also ask, Local pack, Video preview",10,1,6.11,0,0,51,https://cosmeticimplantdentistrykc.com/patients/smile-club/,,2025-02-27 14:48:45,false,false,false,false,true,true
why do the back of my teeth feel dirty,"AI overview, Thumbnail, People also ask, Discussions and forums, Video preview",10,3,,0,0,53,https://cosmeticimplantdentistrykc.com/whats-that-fuzzy-teeth-feeling/,,2025-02-14 02:34:50,false,false,false,true,false,false
implant dental center,"Local teaser, People also ask, Thumbnail",60,48,4.30,0,0,61,https://cosmeticimplantdentistrykc.com/,,2025-02-14 03:06:58,true,true,true,false,true,false
cosmetic oral surgeon,"Local pack, People also ask, Discussions and forums",20,13,3.06,0,0,56,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-13 07:55:36,false,false,false,true,true,false
how much is a tooth diamond,"Thumbnail, People also ask, Video preview",10,0,0.21,0,0,50,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/twinkles/,,2025-02-20 20:12:06,false,false,false,true,true,false
scaling teeth cleaning,"AI overview, Thumbnail, People also ask, Video preview",150,34,2.59,0,0,65,https://cosmeticimplantdentistrykc.com/what-exactly-is-scaling-and-root-planing/,,2025-02-11 07:43:28,false,false,false,true,false,false
pediatric dentistry kansas city,"Local pack, Thumbnail",10,38,0.00,0,0,53,https://cosmeticimplantdentistrykc.com/services/childrens-dentistry/,,2025-02-07 16:58:06,false,true,false,false,true,true
tori dental,"People also ask, Thumbnail",1200,2,1.27,0,0,72,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-25 21:05:10,false,false,false,true,false,false
jackson oral surgery,"Sitelinks, Thumbnail, Knowledge panel, Video preview",150,9,1.87,0,0,60,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-12 13:10:28,true,true,true,false,true,false
touride mouth,People also ask,10,5,,0,0,49,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-27 00:07:01,false,false,false,true,false,false
when is the wyandotte county fair,"People also ask, Knowledge panel, Video preview",20,0,,0,0,55,https://cosmeticimplantdentistrykc.com/wyandotte-county-fair/,,2025-02-10 13:40:04,false,true,false,true,false,false
wisdom teeth oral surgeon,"Local pack, People also ask, Thumbnail",30,5,2.81,0,0,58,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-17 16:10:03,false,false,false,true,true,true
dr oz dentist,"Sitelinks, People also ask, Local pack, Video preview",150,17,2.92,0,0,65,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-14 05:29:38,false,false,false,true,true,false
oral tori,"People also ask, Video preview",350,4,0.08,0,0,65,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-13 10:38:21,false,false,false,true,false,false
root cleaning teeth,"Featured snippet, Thumbnail, People also ask, Video preview",20,36,1.76,0,0,55,https://cosmeticimplantdentistrykc.com/what-exactly-is-scaling-and-root-planing/,,2025-02-15 13:49:47,false,false,false,true,false,false
why does my smile look crooked,"AI overview, Thumbnail, People also ask, Video preview",80,0,,0,0,63,https://cosmeticimplantdentistrykc.com/the-facts-about-crooked-smiles/,,2025-02-23 13:08:03,false,false,false,true,false,false
dental prosthetist,"Thumbnail, People also ask, Knowledge panel",200,0,2.64,0,0,66,https://cosmeticimplantdentistrykc.com/services/prosthetics/,,2025-02-21 19:37:14,false,false,false,true,false,false
dental clinic kansas city,"Local teaser, Thumbnail",60,24,4.47,0,0,62,https://cosmeticimplantdentistrykc.com/,,2025-02-17 00:02:14,false,true,false,false,true,true
dental implant fangs,"AI overview, People also ask, Thumbnail, Video preview",10,0,0.00,0,0,55,https://cosmeticimplantdentistrykc.com/,,2025-02-22 15:41:55,false,false,false,true,true,true
november events kansas city,Video preview,20,12,,0,0,57,https://cosmeticimplantdentistrykc.com/november-events-in-kansas-city/,,2025-02-12 16:01:28,false,true,false,true,false,false
torus bone in mouth,"Featured snippet, People also ask, Discussions and forums",40,10,,0,0,60,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-17 17:58:58,false,false,false,true,false,false
intrinsic stain,"Featured snippet, Thumbnail, People also ask",100,4,,0,0,64,https://cosmeticimplantdentistrykc.com/do-you-know-the-types-of-tooth-stain/,,2025-02-14 12:19:45,false,false,false,true,false,false
oral surgeons for wisdom teeth,"Local pack, People also ask, Discussions and forums, Videos",10,15,,0,0,54,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-08 01:52:40,false,false,false,false,true,true
intrinsic tooth stain,"AI overview, Featured snippet, Thumbnail, People also ask",150,3,0.53,0,0,63,https://cosmeticimplantdentistrykc.com/do-you-know-the-types-of-tooth-stain/,,2025-02-13 07:00:59,false,false,false,true,false,false
endodontists kansas city,"Local pack, People also ask, Thumbnail",10,25,4.43,0,0,54,https://cosmeticimplantdentistrykc.com/services/restorative-dentistry/endodontics/,,2025-02-14 02:01:58,false,true,false,false,true,true
how to remove wisdom tooth,"Featured snippet, People also ask, Thumbnail, Discussions and forums",40,30,,0,0,60,https://cosmeticimplantdentistrykc.com/how-do-you-remove-wisdom-teeth/,,2025-02-13 18:28:38,false,false,false,true,false,false
lower mouth,"People also ask, Thumbnail",50,22,,0,0,61,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-21 05:59:03,false,false,false,true,false,false
orthodontist cosmetic dentistry,"Local teaser, People also ask, Thumbnail",30,0,3.09,0,0,61,https://cosmeticimplantdentistrykc.com/,,2025-02-16 04:26:18,false,false,false,true,true,false
gems on teeth near me,"Local teaser, People also ask",40,0,1.56,0,0,61,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/twinkles/,,2025-02-24 02:18:26,false,true,false,false,true,true
oral facial and implant specialists,"Knowledge panel, Thumbnail, Video preview",90,30,,0,0,64,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-17 16:45:43,false,false,true,false,true,false
dental cosmetic dentistry,"Local teaser, People also ask, Thumbnail",150,73,3.30,0,0,68,https://cosmeticimplantdentistrykc.com/,,2025-02-20 06:37:45,false,false,false,true,true,false
can wisdom teeth cause dry mouth,"People also ask, Discussions and forums, Thumbnail",30,46,,0,0,59,https://cosmeticimplantdentistrykc.com/keep-an-eye-out-for-dry-mouth/,,2025-02-24 14:26:56,false,false,false,true,false,false
implant smiles,"People also ask, Local pack, Thumbnail",30,0,2.74,0,0,60,https://cosmeticimplantdentistrykc.com/,,2025-02-19 22:18:25,false,false,false,true,true,false
how long does it take for plaque to harden into tartar,"AI overview, People also ask, Discussions and forums",40,0,,0,0,61,https://cosmeticimplantdentistrykc.com/you-can-slow-down-dental-plaque/,,2025-02-15 05:01:28,false,false,false,true,false,false
cosmetics for teeth,"People also ask, Thumbnail",70,53,3.26,0,0,63,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/,,2025-02-24 13:50:35,false,false,false,true,true,false
oral and facial surgeons,"Local pack, Video preview",40,22,3.02,0,0,62,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-13 16:06:16,false,false,false,true,true,false
ikon dental,"Local pack, People also ask, Thumbnail",10,14,,0,0,57,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/,,2025-02-16 06:28:09,true,false,true,true,true,false
bones in mouth,"AI overview, Thumbnail, People also ask, Video preview",150,5,0.08,0,0,64,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-24 18:23:07,false,false,false,true,false,false
extra bones in bottom of mouth,"Featured snippet, People also ask, Thumbnail, Video preview",30,12,,0,0,59,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-12 18:05:19,false,false,false,true,false,false
rest smile.com,"Top ads, Paid sitelinks, People also ask, Video preview, Bottom ads",40,1,,0,0,61,https://cosmeticimplantdentistrykc.com/todays-filling-for-tomorrows-smile/,,2025-02-16 18:20:41,true,false,true,false,true,true
mouth guard for migraines,"Thumbnail, People also ask, Discussions and forums",10,0,0.55,0,0,53,https://cosmeticimplantdentistrykc.com/guard-yourself-from-headaches/,,2025-02-19 05:44:40,false,false,false,true,true,false
wyandotte fair,"Local pack, People also ask, Thumbnail, Video preview",60,5,,0,0,64,https://cosmeticimplantdentistrykc.com/wyandotte-county-fair/,,2025-02-23 23:32:03,false,true,true,true,false,false
dental tori causes,"Featured snippet, People also ask, Thumbnail",50,2,,0,0,62,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-26 20:59:25,false,false,false,true,false,false
pediatric dentist kansas city mo,"Local pack, Thumbnail",20,33,3.34,0,0,58,https://cosmeticimplantdentistrykc.com/services/childrens-dentistry/,,2025-02-07 15:32:18,false,true,false,false,true,true
why do my teeth hurt after i brush them,"Featured snippet, People also ask, Thumbnail, Video preview",50,3,,0,0,63,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-26 17:36:13,false,false,false,true,false,false
bones in the mouth,"People also ask, Thumbnail, Video preview",60,5,3.46,0,0,63,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-25 22:32:18,false,false,false,true,false,false
smile direct club offices,"People also ask, Thumbnail, Video preview, Knowledge panel",40,19,4.44,0,0,62,https://cosmeticimplantdentistrykc.com/clear-braces-with-smile-direct-club/,,2025-02-11 17:45:58,true,false,false,true,true,false
general cosmetic dentistry,"People also ask, Thumbnail, Knowledge panel",90,13,3.54,0,0,66,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-25 00:29:10,false,false,false,false,true,true
general and cosmetic dentist near me,"Local teaser, People also ask, Thumbnail",20,31,6.20,0,0,61,https://cosmeticimplantdentistrykc.com/,,2025-02-20 03:47:06,false,true,false,false,true,true
excessive bone growth in mouth,"Featured snippet, People also ask, Discussions and forums",40,2,,0,0,62,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-22 15:16:06,false,false,false,true,false,false
mouth guard headache,"Thumbnail, People also ask, Discussions and forums",10,0,0.64,0,0,55,https://cosmeticimplantdentistrykc.com/guard-yourself-from-headaches/,,2025-02-10 22:37:20,false,false,false,true,false,false
cosmetic dentist near,"Local teaser, People also ask",20,9,5.78,0,0,59,https://cosmeticimplantdentistrykc.com/,,2025-02-20 02:55:51,false,true,false,false,true,true
teeth feel fuzzy even after brushing,"AI overview, People also ask, Discussions and forums",30,0,,0,0,62,https://cosmeticimplantdentistrykc.com/whats-that-fuzzy-teeth-feeling/,,2025-02-14 18:01:09,false,false,false,true,false,false
dentists cosmetics,"Local teaser, People also ask, Discussions and forums",1100,77,1.22,0,0,79,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/,,2025-02-23 18:11:14,false,false,false,true,true,false
cosmetic teeth whitening near me,"Local teaser, People also ask, Thumbnail",150,14,1.69,0,0,70,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/teeth-whitening/,,2025-02-15 01:12:27,false,true,false,false,true,true
bones in mouth tori,"AI overview, People also ask",10,8,,0,0,58,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-20 12:07:10,false,false,false,true,false,false
how do they pull wisdom teeth,"AI overview, Thumbnail, Featured snippet, People also ask, Discussions and forums",70,62,2.96,0,0,66,https://cosmeticimplantdentistrykc.com/how-do-we-extract-wisdom-teeth/,,2025-02-23 10:45:48,false,false,false,true,false,false
tori mouth condition,"AI overview, People also ask",20,2,,0,0,60,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-19 05:02:40,false,false,false,true,false,false
bony growth in mouth,People also ask,600,5,,0,0,74,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-24 10:53:46,false,false,false,true,false,false
teeth sensitive after brushing,"AI overview, People also ask, Thumbnail, Discussions and forums",30,12,2.03,0,0,63,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-21 12:17:42,false,false,false,true,false,false
bone in mouth,"Featured snippet, People also ask, Thumbnail, Video preview",150,5,,0,0,65,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-26 10:42:35,false,false,false,true,false,false
extra bone bottom of mouth,"AI overview, Thumbnail, People also ask, Discussions and forums",30,2,,0,0,63,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-18 08:52:28,false,false,false,true,false,false
why do wisdom teeth need to be pulled,"AI overview, Thumbnail, Featured snippet, People also ask, Discussions and forums",40,56,,0,0,64,https://cosmeticimplantdentistrykc.com/should-your-wisdom-teeth-be-extracted/,,2025-02-18 19:17:07,false,false,false,true,false,false
what is a tori,"Featured snippet, People also ask, Thumbnail",250,2,,0,0,67,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-06 12:22:18,false,false,false,true,false,false
tori bone,"AI overview, People also ask, Video preview",800,4,,0,0,76,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-25 00:34:00,false,false,false,true,false,false
best way to get popcorn out of gums,"Featured snippet, People also ask, Discussions and forums, Thumbnail, Video preview",30,1,,0,0,63,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-14 06:05:30,false,false,false,true,false,false
inflamed popcorn stuck in gums,"Featured snippet, People also ask, Discussions and forums, Thumbnail, Video preview",80,2,,0,0,67,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-25 16:18:34,false,false,false,true,false,false
bone growth bottom of mouth,"People also ask, Thumbnail, Discussions and forums",50,5,,0,0,65,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-09 18:33:15,false,false,false,true,false,false
bone protrusion in mouth,"AI overview, People also ask",40,13,,0,0,65,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-07 08:54:14,false,false,false,true,false,false
do you have top wisdom teeth,"AI overview, Featured snippet, Thumbnail, People also ask",30,50,,0,0,64,https://cosmeticimplantdentistrykc.com/should-your-wisdom-teeth-be-extracted/,,2025-02-24 06:42:26,false,false,false,true,false,false
how to make teeth enamel stronger,"AI overview, Thumbnail, People also ask, Discussions and forums",20,19,2.46,0,0,62,https://cosmeticimplantdentistrykc.com/strong-enamel-is-a-key-to-healthy-teeth/,,2025-02-22 04:33:42,false,false,false,true,false,false
dentist in kansas city ks,"Local teaser, Thumbnail",20,23,5.00,0,0,63,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-27 05:54:28,false,true,false,false,true,true
